field_id,year,yield_t_ha,harvested_weight_t,completed_area_ha,completed_date,humidity,protein_content,oil_content,operation_id,crop_id,variety,till_type,sowing_date,harvesting_date,standard_name,field_name,field_tillable_area,field_calculated_area,lat,long,cropwise_t_ha,target_yield_t_ha,target_source,prev_crop_id,prev_standard_name,rotation_pair,years_since_sunflower,years_since_wheat,asof_tag,sowing_known_asof,sowing_doy,days_after_sowing_asof,ndvi_n_obs_asof,ndvi_mean_asof,ndvi_max_asof,ndvi_min_asof,ndvi_std_asof,ndvi_p25_asof,ndvi_p75_asof,ndvi_last_value_asof,ndvi_last_doy_asof,ndvi_peak_doy_asof,ndvi_amplitude_asof,ndvi_slope_asof,ndvi_integral_asof,ndvi_last30d_mean_asof,ndvi_above_05_days_asof,cw_temp_n_obs_asof,cw_temp_mean_asof,cw_temp_max_asof,cw_temp_min_asof,cw_temp_std_asof,cw_temp_p25_asof,cw_temp_p75_asof,cw_temp_last_value_asof,cw_temp_last_doy_asof,cw_temp_peak_doy_asof,cw_temp_amplitude_asof,cw_temp_slope_asof,cw_temp_integral_asof,cw_temp_last30d_mean_asof,cw_sm_n_obs_asof,cw_sm_mean_asof,cw_sm_max_asof,cw_sm_min_asof,cw_sm_std_asof,cw_sm_p25_asof,cw_sm_p75_asof,cw_sm_last_value_asof,cw_sm_last_doy_asof,cw_sm_peak_doy_asof,cw_sm_amplitude_asof,cw_sm_slope_asof,cw_sm_integral_asof,cw_sm_last30d_mean_asof,gdd_to_asof,heat_days_ge30_to_asof,cold_days_le0_to_asof,field_soil_pH,field_soil_OM,field_soil_N,field_soil_P,field_soil_K,field_soil_Mg,field_soil_S,field_soil_Zn,s2_ndvi_mean,s2_ndre_mean,s2_evi_mean,s2_gcvi_mean,s2_cloud_cover,s2_pixels_10m,s2_pixels_20m,s2_ndre_minus_ndvi,s2_evi_minus_ndvi
729,2023,1.8895744680851063,88.81,47.0,2023-09-13,0.0,0.0,0.0,16733,43.0,Ликамеро,,2023-05-25,2023-09-13,wheat_spring,Маяк 13-5,47.0,46.56158,55.03815620323133,69.96665526749783,1.6964,1.8895744680851063,v26_harvest_op,,missing,missing->wheat_spring,,,08_01,1,145.0,68.0,64,0.293125,0.647,0.156,0.17104801043859,0.171,0.3055,0.496,209.0,187.0,0.491,0.0049205152429609,37.329,0.6028461538461538,12,133,11.806766917293231,48.6,-31.9,21.80997804168439,-6.6,33.1,36.7,213.0,156.0,80.5,0.3496678527224429,2198.525,34.20833333333334,213,0.3334366197183098,0.7909999999999999,0.0,0.2809104237488052,0.0,0.5695,0.528,213.0,179.0,0.7909999999999999,0.0039098551811663,70.75799999999998,0.5696935483870966,2178.95,40,42,,,,,,,,,0.4264180958271026,0.3156690895557403,0.4630769193172455,1.2183401584625244,0.159336,4647.0,1156.0,-0.1107490062713623,0.03665882349014288
729,2024,4.0217777777777775,180.98,45.0,2024-09-08,0.0,0.0,0.0,30753,3.0,Explorer,,2024-05-30,2024-09-08,barley_spring,Маяк 13-5,47.0,46.56158,55.03815620323133,69.96665526749783,2.7905,4.0217777777777775,v26_harvest_op,43.0,wheat_spring,wheat_spring->barley_spring,,1.0,08_01,1,151.0,63.0,39,0.3868717948717949,0.776,0.153,0.2188741799307725,0.178,0.5515,0.724,212.0,192.0,0.623,0.0065798671988905,47.197,0.7544285714285716,11,117,9.435470085470088,37.8,-30.15,20.023639938906,-6.8,25.5,24.7,214.0,168.0,67.94999999999999,0.3164512896881763,1462.075,24.11176470588235,214,0.4262873831775701,0.8554999999999999,0.0,0.3315025448932818,0.051,0.733625,0.7895,214.0,111.0,0.8554999999999999,0.0045462624475389,90.69975,0.7261935483870968,1730.95,11,42,,,,,,,,,0.5448800325393677,0.4225786328315735,0.6501026153564453,1.8126449584960935,1.398944,4647.0,1156.0,-0.12230139970779419,0.10522258281707764
729,2025,1.2093023255813953,52.0,43.0,2025-09-09,0.0,0.0,0.0,36048,24.0,Бельмондо,,2025-05-28,2025-09-09,pea,Маяк 13-5,47.0,46.56158,55.03815620323133,69.96665526749783,1.4639,1.2093023255813953,v26_harvest_op,3.0,barley_spring,barley_spring->pea,,2.0,08_01,1,148.0,65.0,44,0.36225,0.668,0.179,0.176968040900045,0.21,0.52625,0.659,205.0,198.0,0.489,0.004658649548276,42.3985,0.6561111111111111,12,86,8.984883720930231,37.9,-26.8,18.92897076675868,-10.95,24.225,25.6,177.0,163.0,64.7,0.3700165102454432,968.025,,211,0.493654028436019,0.9595,0.0,0.3426200225172826,0.0582499999999999,0.7867500000000001,0.8494999999999999,213.0,137.0,0.9595,0.004696399709269,104.52675,0.7985967741935484,983.1,12,30,7.15,3.535,,71.9,630.39227,570.824039635,12.94,3.967830609775001,0.5221980810165405,0.3899181187152862,0.6631078720092773,1.641616940498352,0.290879,4647.0,1156.0,-0.13227996230125433,0.14090979099273682
730,2023,1.38,60.72,44.0,2023-08-21,0.0,0.0,0.0,16503,13.0,Веховская,,2023-05-18,2023-08-21,lentil,Маяк 13-4,44.0,43.7,55.03812391810186,69.9795821067548,1.1171,1.38,v26_harvest_op,,missing,missing->lentil,,,08_01,1,138.0,75.0,65,0.3112615384615384,0.589,0.166,0.1552358282319642,0.179,0.385,0.581,209.0,203.0,0.4229999999999999,0.0047044832273307,39.2405,0.5729285714285715,15,128,13.162109375,48.45,-31.9,21.196610086150265,-3.9375,32.6125,35.8,213.0,156.0,80.35,0.3420021417187953,2269.9500000000003,34.27777777777778,213,0.3356338028169014,0.794,0.0,0.2823883213266597,0.0,0.5745,0.53,213.0,179.0,0.794,0.0039333742713732,71.22500000000001,0.5733548387096774,1856.05,40,37,,,,,,,,,0.3582461476325989,0.2693514227867126,0.3603719770908355,0.9564098119735718,0.159336,4372.0,1096.0,-0.08889472484588629,0.002125829458236639
730,2024,3.438636363636364,151.3,44.0,2024-10-01,0.0,0.0,0.0,30663,43.0,Корнетто (Элитные семена),,2024-05-28,2024-10-01,wheat_spring,Маяк 13-4,44.0,43.7,55.03812391810186,69.9795821067548,3.3232,3.438636363636364,v26_harvest_op,13.0,lentil,lentil->wheat_spring,,,08_01,1,149.0,65.0,42,0.4064523809523809,0.782,0.174,0.2147603539696938,0.22075,0.543,0.743,212.0,192.0,0.6080000000000001,0.0067168874989712,50.303999999999995,0.7691428571428572,15,120,9.105833333333331,38.5,-30.3,20.44745316591341,-7.9625,25.7875,25.0,214.0,167.0,68.8,0.3221183275862713,1447.7500000000002,24.220588235294116,214,0.4273107476635514,0.8574999999999999,0.0,0.3322293015519874,0.051125,0.735625,0.79,214.0,111.0,0.8574999999999999,0.0045570139375702,90.91825,0.7282096774193548,1770.4,11,44,,,,,,,,,0.5311160087585449,0.4354750216007232,0.616342306137085,1.8154802322387695,1.398944,4372.0,1096.0,-0.09564098715782171,0.08522629737854004
733,2023,1.7423448275862068,252.64,145.0,2023-08-26,0.0,0.0,0.0,16734,43.0,Канюк,,2023-05-19,2023-08-26,wheat_spring,Нариман 15-4/175,166.0,166.2824,55.0663594671479,69.99444384966955,1.9423,1.7423448275862068,v26_harvest_op,,missing,missing->wheat_spring,,,08_01,1,139.0,74.0,66,0.3094848484848485,0.601,0.158,0.1572441878700654,0.1815,0.42875,0.57,209.0,184.0,0.4429999999999999,0.0048638031102324,41.11,0.5826666666666668,13,132,12.293560606060606,44.55,-32.8,20.538678778306263,-3.9125,30.5125,33.3,213.0,156.0,77.35,0.3301528186687358,1994.4,31.894999999999992,213,0.3322347417840376,0.7869999999999999,0.0,0.2799688343060345,0.0,0.5685,0.5245,213.0,179.0,0.7869999999999999,0.0038935335696066,70.50375,0.5672258064516129,2160.2999999999997,35,41,8.18,6.11,5.33,27.58,565.25,,4.71,,0.3898051679134369,0.2980562746524811,0.4062649011611938,1.1148141622543335,0.159336,16617.0,4156.0,-0.09174889326095581,0.016459733247756902
733,2024,1.2295180722891563,204.1,166.0,2024-10-03,0.0,0.0,0.0,31374,36.0,Атамекен,,2024-05-31,2024-10-03,soya,Нариман 15-4/175,166.0,166.2824,55.0663594671479,69.99444384966955,2.966,1.2295180722891563,v26_harvest_op,43.0,wheat_spring,wheat_spring->soya,,1.0,08_01,1,152.0,62.0,45,0.4180222222222222,0.772,0.178,0.195932129846467,0.238,0.609,0.772,213.0,213.0,0.5940000000000001,0.006024331113704,48.642,0.7172222222222222,15,118,8.71991525423729,35.45,-29.7,19.963375512603697,-7.6375,24.75,22.7,214.0,167.0,65.15,0.3156178548419696,1372.4249999999995,23.359375,214,0.4227219626168224,0.852,0.0,0.3291802314812013,0.049125,0.7273749999999999,0.7825,214.0,111.0,0.852,0.0045028909820584,89.94149999999998,0.7169838709677417,1113.6,9,44,8.18,6.11,5.33,27.58,565.25,,4.71,,0.499103307723999,0.3322017788887024,0.5565048456192017,1.396150827407837,11.224391,16617.0,4156.0,-0.16690152883529663,0.05740153789520264
735,2023,2.44,73.2,30.0,2023-08-26,0.0,0.0,0.0,16735,43.0,Алабуга,,2023-05-20,2023-08-26,wheat_spring,Нариман 15-6,30.0,29.75386,55.065116343997104,69.99252374844,2.2744,2.44,v26_harvest_op,,missing,missing->wheat_spring,,,08_01,1,140.0,73.0,59,0.3103559322033898,0.626,0.159,0.1629694535911316,0.1845,0.3635,0.577,209.0,191.0,0.4669999999999999,0.0052369258888619,41.462999999999994,0.6139,11,135,12.149629629629633,45.4,-32.8,20.57343351338061,-4.550000000000001,30.625,32.8,213.0,156.0,78.19999999999999,0.3302473508427843,2008.3250000000005,31.732499999999995,213,0.334131455399061,0.79,0.0,0.2812833376736194,0.0,0.5735,0.527,213.0,179.0,0.79,0.0039145051050439,70.9065,0.5704999999999999,2191.7000000000003,37,43,,,,,,,,,0.390994668006897,0.301388144493103,0.4063944220542907,1.1171927452087402,0.159336,2970.0,748.0,-0.08960652351379395,0.015399754047393743
736,2023,2.1700925925925927,234.37,108.0,2023-08-22,0.0,0.0,0.0,16736,43.0,Канюк,,2023-05-21,2023-08-22,wheat_spring,Нариман 15-7,107.0,114.06525,55.058938687316434,70.00181393129348,2.5408,2.1700925925925927,v26_harvest_op,,missing,missing->wheat_spring,,,08_01,1,141.0,72.0,65,0.2966,0.626,0.154,0.1732398781592026,0.168,0.361,0.576,209.0,186.0,0.472,0.0051668545113218,39.1775,0.6139166666666667,14,131,12.351145038167935,46.45,-32.3,20.932452675803795,-4.325,30.775,33.55,213.0,156.0,78.75,0.3343226026546582,2106.325,32.126315789473686,213,0.336093896713615,0.7935,0.0,0.2826504844286074,0.0,0.5760000000000001,0.53,213.0,179.0,0.7935,0.0039366575932406,71.32300000000001,0.5738870967741936,2165.0499999999997,35,40,,,,,,,,,0.4089050590991974,0.313731849193573,0.4305379986763,1.1755443811416626,0.159336,11423.0,2854.0,-0.09517320990562439,0.021632939577102606
736,2024,1.1806896551724138,136.96,116.0,2024-09-02,0.0,0.0,0.0,30776,13.0,Веховская,,2024-05-14,2024-09-02,lentil,Нариман 15-7,107.0,114.06525,55.058938687316434,70.00181393129348,1.5149,1.1806896551724138,v26_harvest_op,43.0,wheat_spring,wheat_spring->lentil,,1.0,08_01,1,135.0,79.0,48,0.4114166666666666,0.768,0.166,0.2306155561149816,0.1997499999999999,0.663,0.734,212.0,192.0,0.602,0.0072476653650157,49.459,0.7605,18,122,8.437704918032786,36.35,-29.8,20.556359264422497,-10.45,25.6,25.6,214.0,167.0,66.15,0.325704877378113,1401.7750000000003,23.566666666666674,214,0.4259485981308412,0.8565,0.0,0.3313658503785509,0.05025,0.734,0.7865,214.0,111.0,0.8565,0.00453954835293,90.629,0.7243548387096775,1464.55,10,47,,,,,,,,,0.6188842058181763,0.4648911952972412,0.803760290145874,2.30383038520813,11.224391,11423.0,2854.0,-0.15399301052093506,0.18487608432769775
736,2025,3.522429906542056,376.9,107.0,2025-07-22,0.0,0.0,0.0,35310,44.0,Еланчик,,2024-09-12,2025-07-22,wheat_winter,Нариман 15-7,107.0,114.06525,55.058938687316434,70.00181393129348,4.4608,3.522429906542056,v26_harvest_op,13.0,lentil,lentil->wheat_winter,,2.0,08_01,1,256.0,323.0,50,0.50678,0.755,0.192,0.2048460192437236,0.26925,0.7364999999999999,0.464,208.0,163.0,0.563,0.0038774737415624,60.804,0.5244000000000001,29,86,9.061627906976746,36.2,-26.75,17.562798742669127,-9.55,23.4875,22.9,177.0,163.0,62.95,0.3456453790625233,916.975,,211,0.493324644549763,0.9605,0.0,0.3426398355827751,0.0577499999999999,0.78575,0.8514999999999999,213.0,137.0,0.9605,0.0047000866984869,104.45675,0.7994516129032259,1162.7500000000002,8,28,7.3,3.2060000000000004,,81.76,537.777758,558.3609051644,12.406,3.855326363216,0.3343992829322815,0.2153416126966476,0.3402560949325561,1.0326160192489624,1.278753,11423.0,2854.0,-0.1190576702356339,0.005856812000274603
737,2023,2.440300751879699,649.12,266.0,2023-08-22,0.0,0.0,0.0,16737,43.0,Канюк,,2023-05-19,2023-08-22,wheat_spring,Нариман 16-1,266.0,265.54932,55.05928067043501,70.01892768835317,2.1784,2.440300751879699,v26_harvest_op,,missing,missing->wheat_spring,,,08_01,1,139.0,74.0,71,0.3273239436619719,0.659,0.112,0.1845893634223621,0.178,0.445,0.457,213.0,191.0,0.547,0.0051894506044963,45.0475,0.6270666666666667,16,132,12.63939393939394,48.75,-32.0,21.27196015948295,-6.225,31.8375,32.9,213.0,156.0,80.75,0.3363531484402681,2104.5,32.175,213,0.3378779342723005,0.7955,0.0,0.283860007537696,0.0,0.579,0.532,213.0,179.0,0.7955,0.0039556515605713,71.702,0.5768548387096774,2230.8,38,39,6.85,5.63,4.8,20.74,503.18,,3.04,,0.4266611933708191,0.3477384746074676,0.4441729187965393,1.2940460443496704,0.159336,26514.0,6648.0,-0.0789227187633515,0.017511725425720215
737,2024,1.308345864661654,348.02,266.0,2024-10-21,0.0,0.0,0.0,31494,40.0,Пионер,,2024-05-23,2024-10-21,sunflower,Нариман 16-1,266.0,265.54932,55.05928067043501,70.01892768835317,2.1050999999999997,1.308345864661654,v26_harvest_op,43.0,wheat_spring,wheat_spring->sunflower,,1.0,08_01,1,144.0,70.0,52,0.3929038461538461,0.782,0.164,0.2130664630520598,0.217,0.5567500000000001,0.73,214.0,198.0,0.618,0.0064440944319545,48.839,0.7505000000000001,15,121,9.666115702479338,38.65,-30.5,20.49315065467504,-7.8,26.8,24.85,214.0,167.0,69.15,0.3191192722203115,1479.3,23.05588235294118,214,0.4268528037383178,0.8585,0.0,0.3319904894857102,0.05075,0.736125,0.7869999999999999,214.0,111.0,0.8585,0.0045486275182063,90.822,0.7261451612903226,1390.0499999999995,12,45,6.85,5.63,4.8,20.74,503.18,,3.04,,0.5701118111610413,0.4152170717716217,0.7295593023300171,1.9007545709609983,1.398944,3506.0,879.0,-0.15489473938941956,0.15944749116897583
737,2025,3.047698113207547,807.64,265.0,2025-10-04,0.0,0.0,0.0,36164,43.0,Корнетто РС-1,,2025-06-03,2025-10-04,wheat_spring,Нариман 16-1,266.0,265.54932,55.05928067043501,70.01892768835317,1.7626000000000002,3.047698113207547,v26_harvest_op,40.0,sunflower,sunflower->wheat_spring,1.0,2.0,08_01,1,154.0,59.0,55,0.392290909090909,0.674,0.148,0.19163314125288,0.188,0.612,0.653,208.0,197.0,0.526,0.0049987164669593,46.90249999999999,0.6629166666666667,17,88,8.635227272727272,38.4,-26.75,18.357474881890926,-10.825,24.225,27.0,177.0,163.0,65.15,0.3639202572391296,948.825,,211,0.4940663507109004,0.961,0.0,0.3431434148873056,0.0577499999999999,0.78725,0.853,213.0,137.0,0.961,0.0047094088045678,104.61475,0.8008870967741937,1183.9500000000005,12,31,7.209090909090909,3.71,,84.35363636363637,554.5230018181818,515.2167759665455,10.879090909090907,2.225429322127273,0.4491145610809326,0.3450287878513336,0.5065898895263672,1.3498040437698364,0.290879,3506.0,879.0,-0.104085773229599,0.05747532844543457
738,2023,1.2567320261437909,192.28,153.0,2023-08-21,0.0,0.0,0.0,16504,13.0,Веховская,,2023-05-18,2023-08-21,lentil,Маяк 14-4,296.0,296.13084,55.04633202878196,69.97111636092478,1.1796,1.2567320261437909,v26_harvest_op,,missing,missing->lentil,,,08_01,1,138.0,75.0,68,0.2940588235294117,0.611,0.157,0.1661977810385726,0.16375,0.36475,0.569,209.0,195.0,0.4539999999999999,0.0047613297269292,36.879999999999995,0.5794666666666667,17,135,11.9162962962963,49.15,-32.0,21.74822328173519,-6.4,32.15,35.2,213.0,156.0,81.15,0.3409485525075238,2203.5750000000003,33.33947368421053,213,0.333225352112676,0.79,0.0,0.2807358680685123,0.0,0.569,0.527,213.0,179.0,0.79,0.0039065159782535,70.71350000000001,0.5692096774193549,1881.4000000000003,41,43,7.02,6.36,5.57,16.61,377.0,,13.45,,0.355248749256134,0.2657824456691742,0.355944961309433,0.9415735602378844,0.159336,29636.0,7410.0,-0.08946630358695978,0.0006962120532990057
738,2024,6.303508771929825,718.6,114.0,2024-10-01,0.0,0.0,0.0,30664,43.0,Корнетто (Элитные семена),,2024-05-28,2024-10-01,wheat_spring,Маяк 14-4,296.0,296.13084,55.04633202878196,69.97111636092478,3.5957999999999997,6.303508771929825,v26_harvest_op,13.0,lentil,lentil->wheat_spring,,,08_01,1,149.0,65.0,46,0.3616086956521739,0.76,0.17,0.2093328406754544,0.18475,0.483,0.738,212.0,195.0,0.59,0.0064948880090444,45.248,0.752142857142857,11,119,9.368487394957985,39.1,-30.5,20.79911506838674,-7.3,26.025,24.8,214.0,167.0,69.6,0.3220368628707259,1518.8000000000002,23.720588235294116,214,0.4252640186915888,0.8545,0.0,0.330861018009157,0.050125,0.731625,0.7869999999999999,214.0,111.0,0.8545,0.0045341830159395,90.48225,0.7235645161290323,1793.15,13,45,7.02,6.36,5.57,16.61,377.0,,13.45,,0.5268995761871338,0.431668758392334,0.6085465550422668,1.788187026977539,1.398944,5670.0,1419.0,-0.0952308177947998,0.08164697885513306
738,2025,1.7206896551724138,499.0,290.0,2025-09-24,0.0,0.0,0.0,36136,20.0,INV 300 CL,,2025-05-28,2025-09-24,oil_seed_raps_spring,Маяк 14-4,296.0,296.13084,55.04633202878196,69.97111636092478,1.9761,1.7206896551724138,v26_harvest_op,43.0,wheat_spring,wheat_spring->oil_seed_raps_spring,,1.0,08_01,1,148.0,65.0,51,0.3531372549019608,0.709,0.157,0.1932767009286846,0.1775,0.6005,0.626,208.0,187.0,0.5519999999999999,0.0049453504929644,43.492,0.6191,14,82,9.368292682926832,37.5,-26.3,18.78775793714036,-10.6375,24.1875,24.35,177.0,163.0,63.8,0.3667267799871194,1001.4999999999998,,211,0.4928625592417062,0.9595,0.0,0.3421666746524848,0.0579999999999999,0.78475,0.849,213.0,137.0,0.9595,0.0046897989817557,104.35825,0.7978548387096773,895.1500000000001,11,28,7.083333333333333,3.73,,63.74166666666667,769.4935416666667,621.139571575,13.796666666666669,3.5968276088733333,0.5462226867675781,0.4092339277267456,0.7024703025817871,1.8279259204864504,0.290879,5670.0,1419.0,-0.13698875904083252,0.15624761581420898
741,2023,1.904864864864865,70.48,37.0,2023-08-25,0.0,0.0,0.0,16738,43.0,Ликамеро,,2023-05-24,2023-08-25,wheat_spring,Общество слепых 17-5,37.0,37.31247,55.04063941402894,70.03479515781012,2.925,1.904864864864865,v26_harvest_op,,missing,missing->wheat_spring,,,08_01,1,144.0,69.0,66,0.3155454545454546,0.74,0.145,0.214049426593003,0.166,0.3515,0.576,209.0,188.0,0.595,0.0057903791091081,40.4295,0.6843333333333333,16,131,11.398473282442747,43.85,-32.0,20.54398645220841,-6.7,30.45,33.6,213.0,156.0,75.85,0.3305937837330955,1964.125,32.17631578947369,213,0.3429389671361502,0.804,0.0,0.2873646340361107,0.0,0.5845,0.539,213.0,179.0,0.804,0.0040112718277572,72.7765,0.585467741935484,2063.45,37,42,6.8,6.03,0.3,23.1,720.0,,12.82,,0.5495498776435852,0.4433892369270324,0.6647678017616272,1.982029676437378,0.159336,3737.0,927.0,-0.10616064071655279,0.11521792411804199
742,2023,1.904873949579832,226.68,119.0,2023-08-25,0.0,0.0,0.0,16739,43.0,Ликамеро,,2023-05-25,2023-08-25,wheat_spring,Общество слепых 17-6/156,205.0,205.33876,55.037166680402024,70.04770883831989,2.1138000000000003,1.904873949579832,v26_harvest_op,,missing,missing->wheat_spring,,,08_01,1,145.0,68.0,65,0.2825846153846154,0.668,0.144,0.1876691763804424,0.152,0.298,0.555,209.0,187.0,0.524,0.0051209282662155,37.393,0.6336923076923077,14,131,11.578625954198472,46.25,-31.7,20.92113967103367,-6.95,30.700000000000003,32.75,213.0,156.0,77.95,0.3358005594942007,2031.1000000000008,32.49473684210526,213,0.3448591549295774,0.8075,0.0,0.28870436472214,0.0,0.5880000000000001,0.5415000000000001,213.0,179.0,0.8075,0.0040326270797062,73.18425,0.5888548387096775,2100.1499999999996,38,43,6.8,6.03,0.3,23.1,720.0,,12.82,,0.4647625982761383,0.3618404567241668,0.5216159820556641,1.4287371635437012,0.159336,20556.0,5140.0,-0.10292214155197149,0.05685338377952576
742,2024,3.900256410256411,608.44,156.0,2024-10-04,0.0,0.0,0.0,30665,43.0,Канюк РС-3,,2024-05-23,2024-10-04,wheat_spring,Общество слепых 17-6/156,205.0,205.33876,55.037166680402024,70.04770883831989,3.3375999999999997,3.900256410256411,v26_harvest_op,43.0,wheat_spring,wheat_spring->wheat_spring,,1.0,08_01,1,144.0,70.0,48,0.3909583333333333,0.784,0.16,0.2402959944122156,0.1835,0.65325,0.72,214.0,192.0,0.624,0.0069388191141722,49.235499999999995,0.7645,16,124,8.32983870967742,33.6,-29.75,19.941335250852404,-10.0125,24.8375,26.45,214.0,167.0,63.35,0.3058739718129121,1386.125,23.288235294117644,214,0.4322219626168224,0.8674999999999999,0.0,0.335682480331869,0.05275,0.74575,0.7935,214.0,111.0,0.8674999999999999,0.0046093363047224,91.966,0.7386612903225805,1746.85,9,48,,6.1,,,,,,,0.5679361820220947,0.4754886925220489,0.6819621920585632,2.153360605239868,1.398944,19574.0,4895.0,-0.09244748950004583,0.1140260100364685
742,2025,1.6852222222222222,303.34,180.0,2025-08-26,0.0,0.0,0.0,35631,24.0,"Астронавт, Тренди РС-1",,2025-05-21,2025-08-26,pea,Общество слепых 17-6/156,205.0,205.33876,55.037166680402024,70.04770883831989,2.0098,1.6852222222222222,v26_harvest_op,43.0,wheat_spring,wheat_spring->pea,,1.0,08_01,1,141.0,72.0,52,0.4049807692307692,0.721,0.112,0.2166293795673061,0.17075,0.651,0.649,208.0,198.0,0.609,0.0058523212151634,48.081999999999994,0.6939090909090909,20,81,9.839506172839505,35.4,-26.2,18.195108072798742,-9.5,25.1,25.9,177.0,163.0,61.599999999999994,0.356603750538918,1052.375,,211,0.49860663507109,0.963,0.0,0.346042681192885,0.0579999999999999,0.79525,0.8585,213.0,137.0,0.963,0.0047588587761287,105.58325,0.8079032258064517,940.75,11,26,7.616666666666667,3.671666666666667,,126.13333333333333,858.6695616666666,576.622437501,12.725,2.730918401043333,0.5504958629608154,0.3976242244243622,0.7293239235877991,1.8815858364105225,0.290879,19574.0,4895.0,-0.15287163853645325,0.17882806062698364
743,2023,2.480392156862745,253.0,102.0,2023-08-20,0.0,0.0,0.0,16740,43.0,Канюк,,2023-05-19,2023-08-20,wheat_spring,Ребровка 18-4,102.0,101.83353,55.01415447987091,69.98121123165458,1.8021,2.480392156862745,v26_harvest_op,,missing,missing->wheat_spring,,,08_01,1,139.0,74.0,62,0.2866935483870968,0.579,0.161,0.1398154992457718,0.17325,0.3655,0.462,209.0,195.0,0.4179999999999999,0.0041822455444663,38.245,0.5446363636363636,11,126,13.145238095238092,46.45,-32.2,21.027343714161074,-3.075,32.512499999999996,35.35,213.0,156.0,78.65,0.3445894827679127,2236.8500000000004,34.060526315789474,213,0.3400704225352113,0.8015,0.0,0.2854544638102742,0.0,0.582,0.536,213.0,179.0,0.8015,0.003982170221115,72.167,0.5809193548387098,2149.75,44,35,,,,,,,,,0.3368665277957916,0.2634241282939911,0.3411509394645691,0.931433081626892,0.159336,10181.0,2555.0,-0.07344239950180054,0.004284411668777466
743,2024,3.086470588235294,314.82,102.0,2024-09-08,0.0,0.0,0.0,30754,3.0,Explorer,,2024-06-01,2024-09-08,barley_spring,Ребровка 18-4,102.0,101.83353,55.01415447987091,69.98121123165458,3.1246,3.086470588235294,v26_harvest_op,43.0,wheat_spring,wheat_spring->barley_spring,,1.0,08_01,1,153.0,61.0,47,0.4361914893617021,0.779,0.181,0.2297055134433922,0.2224999999999999,0.7335,0.725,214.0,193.0,0.5980000000000001,0.0065802188638345,51.8325,0.7597499999999999,17,119,9.361344537815128,35.2,-30.15,20.346241819446934,-8.125,26.675,24.75,214.0,167.0,65.35,0.3211415428568268,1456.925,24.215625000000003,214,0.4308364485981309,0.8634999999999999,0.0,0.3346258077238875,0.053,0.7404999999999999,0.7945,214.0,111.0,0.8634999999999999,0.0045968237156037,91.66925,0.7364354838709677,1776.65,10,43,,,,,,,,,0.5733751058578491,0.4467586278915405,0.7074183225631714,2.026294469833374,1.398944,10181.0,2555.0,-0.1266164779663086,0.13404321670532227
743,2025,2.7562745098039216,281.14,102.0,2025-08-29,0.0,0.0,0.0,36050,24.0,Бельмондо,,2025-05-22,2025-08-29,pea,Ребровка 18-4,102.0,101.83353,55.01415447987091,69.98121123165458,2.7798,2.7562745098039216,v26_harvest_op,3.0,barley_spring,barley_spring->pea,,2.0,08_01,1,142.0,71.0,47,0.4096170212765957,0.754,0.141,0.2224344563457977,0.18,0.666,0.736,205.0,202.0,0.613,0.0060443804081528,47.3355,0.7406666666666666,15,88,9.967613636363636,38.1,-26.8,18.796761447020007,-10.0,25.8,25.7,177.0,163.0,64.9,0.3670156618554354,1046.675,,211,0.4974289099526067,0.9615,0.0,0.3450504148455233,0.05875,0.79375,0.8545,213.0,137.0,0.9615,0.0047389819671632,105.33175,0.8047580645161291,1050.15,12,29,7.2,3.6675,,86.6125,539.6760025,553.522293795,8.8625,3.0437086378125,0.630132257938385,0.498013824224472,0.8688451051712036,2.482992887496948,0.290879,10181.0,2555.0,-0.13211843371391302,0.2387128472328186
744,2023,0.9978217821782178,100.78,101.0,2023-08-04,15.0,0.0,0.0,16164,24.0,Рокет,,2023-05-09,2023-08-04,pea,Ребровка 18-5,117.0,117.48499,55.02176092838235,70.01369723989093,1.4777,0.9978217821782178,v26_harvest_op,,missing,missing->pea,,,08_01,1,129.0,84.0,62,0.2921774193548387,0.549,0.156,0.1312470613119306,0.17525,0.3705,0.335,209.0,195.0,0.393,0.0038403861409523,38.007000000000005,0.4924545454545456,9,128,12.946484375,46.35,-31.2,20.873009058869084,-3.95,32.5375,36.9,213.0,156.0,77.55,0.3416042972909404,2203.9250000000006,34.2078947368421,213,0.3427136150234741,0.8049999999999999,0.0,0.2872448451795728,0.0,0.585,0.5395000000000001,213.0,179.0,0.8049999999999999,0.0040100983258038,72.72825,0.5853064516129033,1827.95,41,37,,,,,,,,,,,,,,,,,
