field_id,year,asof_tag,cropwise_asof_t_ha,cropwise_history_date
836,2024,09_01,1.4211,2024-08-31
836,2025,07_01,1.2113,2025-06-28
836,2025,08_01,2.513,2025-07-26
836,2025,09_01,2.6018999999999997,2025-08-09
836,2026,07_01,1.6689,2026-06-07
836,2026,08_01,1.6689,2026-06-07
836,2026,09_01,1.6689,2026-06-07
837,2018,07_01,3.4854999999999996,2018-06-30
837,2018,08_01,3.006,2018-07-14
837,2018,09_01,3.006,2018-07-14
837,2019,07_01,1.4564,2019-06-29
837,2019,08_01,1.4733,2019-07-27
837,2019,09_01,1.1308,2019-08-31
837,2021,07_01,1.8123999999999998,2021-06-26
837,2021,08_01,1.8557,2021-07-17
837,2021,09_01,1.8557,2021-07-17
837,2022,07_01,1.8913,2022-06-25
837,2022,08_01,2.0420000000000003,2022-07-16
837,2022,09_01,2.0420000000000003,2022-07-16
837,2023,07_01,0.9909000000000001,2023-07-01
837,2023,08_01,1.0715,2023-07-29
837,2023,09_01,1.1355,2023-08-26
837,2024,07_01,3.133,2024-06-29
837,2024,08_01,3.4233,2024-07-27
837,2024,09_01,2.7343,2024-08-31
837,2025,07_01,1.27,2025-06-28
837,2025,08_01,2.2898,2025-07-26
837,2025,09_01,2.3299,2025-08-30
837,2026,07_01,1.7414,2026-06-07
837,2026,08_01,1.7414,2026-06-07
837,2026,09_01,1.7414,2026-06-07
838,2018,07_01,3.0449,2018-06-30
838,2018,08_01,2.9995000000000003,2018-07-14
838,2018,09_01,2.9995000000000003,2018-07-14
838,2019,07_01,3.2565,2019-06-29
838,2019,08_01,2.8579999999999997,2019-07-13
838,2019,09_01,2.8579999999999997,2019-07-13
838,2020,07_01,1.2432,2020-06-27
838,2020,08_01,1.8376000000000001,2020-07-18
838,2020,09_01,1.8376000000000001,2020-07-18
838,2021,07_01,1.5878999999999999,2021-06-26
838,2021,08_01,2.7137000000000002,2021-07-31
838,2021,09_01,2.5171,2021-08-07
838,2023,07_01,1.8774000000000002,2023-07-01
838,2023,08_01,1.7582999999999998,2023-07-29
838,2023,09_01,1.5747,2023-08-26
838,2024,07_01,2.7047999999999996,2024-06-29
838,2024,08_01,2.8235,2024-07-27
838,2024,09_01,3.6588000000000003,2024-08-31
838,2025,07_01,1.0683,2025-06-28
838,2025,08_01,2.2265,2025-07-26
838,2025,09_01,2.3574,2025-08-30
838,2026,07_01,1.6015000000000001,2026-06-07
838,2026,08_01,1.6015000000000001,2026-06-07
838,2026,09_01,1.6015000000000001,2026-06-07
839,2023,07_01,2.9449,2023-07-01
839,2023,08_01,1.6463,2023-07-29
839,2023,09_01,2.0707,2023-08-26
839,2024,07_01,2.6762,2024-06-29
839,2024,08_01,2.683,2024-07-27
839,2024,09_01,2.33,2024-08-31
839,2025,07_01,2.1551,2025-06-28
839,2025,08_01,2.4611,2025-07-26
839,2025,09_01,2.5038,2025-08-30
839,2026,07_01,1.7939,2026-06-07
839,2026,08_01,1.7939,2026-06-07
839,2026,09_01,1.7939,2026-06-07
840,2021,07_01,1.8094999999999999,2021-06-26
840,2021,08_01,1.5058,2021-07-17
840,2021,09_01,1.5058,2021-07-17
840,2022,07_01,2.0949999999999998,2022-06-25
840,2022,08_01,1.7202000000000002,2022-07-16
840,2022,09_01,1.7202000000000002,2022-07-16
840,2024,07_01,2.5815,2024-06-29
840,2024,08_01,3.0372,2024-07-20
840,2024,09_01,3.0372,2024-07-20
841,2024,07_01,2.2620999999999998,2024-06-29
841,2024,08_01,2.8916,2024-07-20
841,2024,09_01,2.8916,2024-07-20
842,2024,07_01,3.1347,2024-06-29
842,2024,08_01,2.6984000000000004,2024-07-27
842,2024,09_01,2.6984000000000004,2024-08-03
843,2024,07_01,3.0777,2024-06-29
843,2024,08_01,2.8234000000000004,2024-07-20
843,2024,09_01,2.8234000000000004,2024-07-20
844,2024,07_01,1.3496000000000001,2024-06-29
844,2024,08_01,1.416,2024-07-27
844,2024,09_01,1.3519999999999999,2024-08-31
845,2023,07_01,1.5317,2023-07-01
845,2023,08_01,2.339,2023-07-29
845,2023,09_01,1.9385999999999999,2023-08-26
845,2024,07_01,2.8762,2024-06-29
845,2024,08_01,2.891,2024-07-27
845,2024,09_01,3.0772,2024-08-31
846,2024,07_01,2.7145,2024-06-29
846,2024,08_01,2.1568,2024-07-27
846,2024,09_01,2.627,2024-08-31
846,2025,07_01,1.9491,2025-06-28
846,2025,08_01,2.1764,2025-07-26
846,2025,09_01,2.1196,2025-08-09
846,2026,07_01,1.9132000000000002,2026-06-07
846,2026,08_01,1.9132000000000002,2026-06-07
846,2026,09_01,1.9132000000000002,2026-06-07
847,2024,07_01,2.5402,2024-06-29
847,2024,08_01,3.0462,2024-07-27
847,2024,09_01,3.2641,2024-08-31
847,2025,07_01,1.2714,2025-06-28
847,2025,08_01,2.3927,2025-07-26
847,2025,09_01,2.5662,2025-08-09
847,2026,07_01,1.4755,2026-06-07
847,2026,08_01,1.4755,2026-06-07
847,2026,09_01,1.4755,2026-06-07
848,2024,07_01,3.2622999999999998,2024-06-29
848,2024,08_01,3.5056,2024-07-27
848,2024,09_01,2.9185,2024-08-31
848,2025,07_01,2.6254999999999997,2025-06-28
848,2025,08_01,3.4457999999999998,2025-07-26
848,2025,09_01,3.1169000000000002,2025-08-09
848,2026,07_01,1.3436,2026-06-07
848,2026,08_01,1.3436,2026-06-07
848,2026,09_01,1.3436,2026-06-07
849,2024,07_01,2.4724,2024-06-29
849,2024,08_01,2.1174,2024-07-27
849,2024,09_01,3.0463,2024-08-31
849,2025,07_01,1.9747,2025-06-28
849,2025,08_01,2.6065,2025-07-26
849,2025,09_01,2.4869,2025-08-09
849,2026,07_01,1.6762000000000001,2026-06-07
849,2026,08_01,1.6762000000000001,2026-06-07
849,2026,09_01,1.6762000000000001,2026-06-07
850,2024,07_01,2.4552,2024-06-29
850,2024,08_01,2.9638999999999998,2024-07-27
850,2024,09_01,3.3943,2024-08-31
850,2025,07_01,1.2208,2025-06-28
850,2025,08_01,2.3329,2025-07-26
850,2025,09_01,2.1369,2025-08-09
850,2026,07_01,1.9324000000000001,2026-06-07
850,2026,08_01,1.9324000000000001,2026-06-07
850,2026,09_01,1.9324000000000001,2026-06-07
851,2024,07_01,3.3826,2024-06-29
851,2024,08_01,3.3415999999999997,2024-07-27
851,2024,09_01,3.2796999999999996,2024-08-31
851,2025,07_01,1.5347,2025-06-28
851,2025,08_01,2.6457,2025-07-26
851,2025,09_01,2.5491,2025-08-09
851,2026,07_01,1.6385999999999998,2026-06-07
851,2026,08_01,1.6385999999999998,2026-06-07
851,2026,09_01,1.6385999999999998,2026-06-07
852,2018,07_01,2.2448,2018-06-30
852,2018,08_01,3.0541,2018-07-28
852,2018,09_01,2.9257,2018-08-04
852,2019,07_01,2.2413,2019-06-29
852,2019,08_01,3.0503,2019-07-27
852,2019,09_01,3.0503,2019-08-03
852,2020,07_01,1.221,2020-06-27
852,2020,08_01,1.1932,2020-08-01
852,2020,09_01,1.4749,2020-08-29
852,2024,07_01,2.4747,2024-06-29
852,2024,08_01,2.4911000000000003,2024-07-27
852,2024,09_01,2.1188,2024-08-31
852,2025,07_01,2.2321999999999997,2025-06-28
852,2025,08_01,2.2542,2025-07-26
852,2025,09_01,2.0528,2025-08-30
852,2026,07_01,2.245,2026-06-07
852,2026,08_01,2.245,2026-06-07
852,2026,09_01,2.245,2026-06-07
853,2018,07_01,2.9836,2018-06-30
853,2018,08_01,2.6699,2018-07-28
853,2018,09_01,3.2447000000000004,2018-08-04
854,2024,07_01,1.1026,2024-06-29
854,2024,08_01,1.3713,2024-07-27
854,2024,09_01,1.4266999999999999,2024-08-31
855,2024,07_01,2.7189,2024-06-29
855,2024,08_01,3.0465,2024-07-20
855,2024,09_01,3.0465,2024-07-20
856,2024,07_01,2.3497,2024-06-29
856,2024,08_01,2.8939,2024-07-20
856,2024,09_01,2.8939,2024-07-20
857,2024,07_01,3.3743000000000003,2024-06-29
857,2024,08_01,3.3189,2024-07-20
857,2024,09_01,3.3189,2024-07-20
867,2024,07_01,4.4668,2024-06-29
867,2024,08_01,3.6593000000000004,2024-07-27
867,2024,09_01,4.066,2024-08-31
867,2025,07_01,3.8846,2025-06-28
867,2025,08_01,4.4481,2025-07-26
867,2025,09_01,4.2593000000000005,2025-08-30
867,2026,07_01,1.6699000000000002,2026-06-07
867,2026,08_01,1.6699000000000002,2026-06-07
867,2026,09_01,1.6699000000000002,2026-06-07
871,2024,07_01,2.5351,2024-06-29
871,2024,08_01,2.9259,2024-07-27
871,2024,09_01,2.7209,2024-08-31
871,2025,07_01,3.2743,2025-06-28
871,2025,08_01,4.6679,2025-07-26
871,2025,09_01,4.4836,2025-08-30
871,2026,07_01,1.585,2026-06-07
871,2026,08_01,1.585,2026-06-07
871,2026,09_01,1.585,2026-06-07
872,2024,07_01,3.9941000000000004,2024-06-29
872,2024,08_01,3.7825,2024-07-27
872,2024,09_01,3.3052,2024-08-17
872,2025,07_01,3.97,2025-06-28
872,2025,08_01,3.9985,2025-07-26
872,2025,09_01,4.2157,2025-08-30
872,2026,07_01,2.0552,2026-06-07
872,2026,08_01,2.0552,2026-06-07
872,2026,09_01,2.0552,2026-06-07
873,2024,07_01,2.6365,2024-06-29
873,2024,08_01,3.0149,2024-07-27
873,2024,09_01,2.7675,2024-08-31
873,2025,07_01,4.297,2025-06-28
873,2025,08_01,4.5165999999999995,2025-07-26
873,2025,09_01,4.6766,2025-08-30
873,2026,07_01,2.1691,2026-06-07
873,2026,08_01,2.1691,2026-06-07
873,2026,09_01,2.1691,2026-06-07
874,2024,07_01,2.981,2024-06-29
874,2024,08_01,3.1378,2024-07-27
874,2024,09_01,3.3099,2024-08-24
874,2025,07_01,4.3187,2025-06-28
874,2025,08_01,3.8101999999999996,2025-07-26
874,2025,09_01,4.1281,2025-08-30
874,2026,07_01,2.3846,2026-06-07
874,2026,08_01,2.3846,2026-06-07
874,2026,09_01,2.3846,2026-06-07
875,2024,07_01,4.0135,2024-06-29
875,2024,08_01,3.2876,2024-07-27
875,2024,09_01,3.2683,2024-08-24
875,2025,07_01,4.412599999999999,2025-06-28
875,2025,08_01,4.6021,2025-07-26
875,2025,09_01,4.4108,2025-08-30
875,2026,07_01,2.3414,2026-06-07
875,2026,08_01,2.3414,2026-06-07
875,2026,09_01,2.3414,2026-06-07
876,2024,07_01,2.8688,2024-06-29
876,2024,08_01,2.8989000000000003,2024-07-27
876,2024,09_01,2.9412,2024-08-03
879,2023,07_01,2.123,2023-07-01
879,2023,08_01,2.2928,2023-07-15
879,2023,09_01,2.2928,2023-07-15
879,2024,07_01,3.4722999999999997,2024-06-29
879,2024,08_01,4.0365,2024-07-27
879,2024,09_01,3.5151000000000003,2024-08-31
879,2025,07_01,2.9809,2025-06-28
879,2025,08_01,2.7013000000000003,2025-07-26
879,2025,09_01,3.0551,2025-08-30
879,2026,07_01,2.9617999999999998,2026-06-07
879,2026,08_01,2.9617999999999998,2026-06-07
879,2026,09_01,2.9617999999999998,2026-06-07
881,2024,07_01,1.8064,2024-06-29
881,2024,08_01,2.9307,2024-07-27
881,2024,09_01,2.7354,2024-08-31
881,2025,07_01,4.0657,2025-06-28
881,2025,08_01,4.2247,2025-07-26
881,2025,09_01,3.7499000000000002,2025-08-30
881,2026,07_01,1.9582000000000002,2026-06-07
881,2026,08_01,1.9582000000000002,2026-06-07
881,2026,09_01,1.9582000000000002,2026-06-07
882,2024,07_01,3.9442,2024-06-29
882,2024,08_01,4.1206000000000005,2024-07-27
882,2024,09_01,3.9732,2024-08-24
882,2025,07_01,2.2367,2025-06-28
882,2025,08_01,1.9552,2025-07-26
882,2025,09_01,1.5576,2025-08-30
882,2026,07_01,2.6382000000000003,2026-06-07
882,2026,08_01,2.6382000000000003,2026-06-07
882,2026,09_01,2.6382000000000003,2026-06-07
892,2019,07_01,2.4821999999999997,2019-06-29
892,2019,08_01,3.012,2019-07-27
892,2019,09_01,3.012,2019-08-03
892,2020,07_01,2.5989999999999998,2020-06-27
892,2020,08_01,2.5466,2020-07-18
892,2020,09_01,2.5466,2020-07-18
892,2021,07_01,2.5140000000000002,2021-06-26
892,2021,08_01,1.5647,2021-07-17
892,2021,09_01,1.5647,2021-07-17
892,2022,07_01,3.0497,2022-06-25
892,2022,08_01,3.7199,2022-07-16
892,2022,09_01,3.7199,2022-07-16
892,2023,07_01,1.6585999999999999,2023-07-01
892,2023,08_01,1.7174,2023-07-15
892,2023,09_01,1.7174,2023-07-15
892,2024,07_01,2.9617,2024-06-29
892,2024,08_01,3.5601999999999996,2024-07-27
892,2024,09_01,3.406,2024-08-31
892,2025,07_01,1.8607,2025-06-28
892,2025,08_01,2.9278,2025-07-12
892,2025,09_01,2.9278,2025-07-12
892,2026,07_01,1.831,2026-06-07
892,2026,08_01,1.831,2026-06-07
892,2026,09_01,1.831,2026-06-07
893,2019,07_01,2.3327,2019-06-29
893,2019,08_01,2.0728999999999997,2019-07-13
893,2019,09_01,2.0728999999999997,2019-07-13
893,2020,07_01,3.0305,2020-06-27
893,2020,08_01,2.0749,2020-07-18
893,2020,09_01,2.0749,2020-07-18
893,2021,07_01,2.399,2021-06-26
893,2021,08_01,1.48,2021-07-17
893,2021,09_01,1.48,2021-07-17
893,2022,07_01,3.2584000000000004,2022-06-25
893,2022,08_01,2.6428000000000003,2022-07-16
893,2022,09_01,2.6428000000000003,2022-07-16
893,2023,07_01,1.7143000000000002,2023-07-01
893,2023,08_01,2.117,2023-07-15
893,2023,09_01,2.117,2023-07-15
893,2024,07_01,3.3906,2024-06-29
893,2024,08_01,3.2659999999999996,2024-07-27
893,2024,09_01,4.072,2024-08-31
893,2025,07_01,2.6345,2025-06-28
893,2025,08_01,2.9986,2025-07-12
893,2025,09_01,2.9986,2025-07-12
893,2026,07_01,1.6732,2026-06-07
893,2026,08_01,1.6732,2026-06-07
893,2026,09_01,1.6732,2026-06-07
894,2021,07_01,2.0499,2021-06-26
894,2021,08_01,1.7155,2021-07-17
894,2021,09_01,1.7155,2021-07-17
894,2022,07_01,3.0704000000000002,2022-06-25
894,2022,08_01,2.6372,2022-07-16
894,2022,09_01,2.6372,2022-07-16
894,2023,07_01,1.4857,2023-07-01
894,2023,08_01,1.7597999999999998,2023-07-15
894,2023,09_01,1.7597999999999998,2023-07-15
894,2024,07_01,3.9270000000000005,2024-06-29
894,2024,08_01,2.9888000000000003,2024-07-27
894,2024,09_01,3.1618,2024-08-31
894,2025,07_01,1.4753,2025-06-28
894,2025,08_01,2.4989,2025-07-12
894,2025,09_01,2.4989,2025-07-12
894,2026,07_01,2.9513000000000003,2026-06-07
894,2026,08_01,2.9513000000000003,2026-06-07
894,2026,09_01,2.9513000000000003,2026-06-07
895,2021,07_01,2.3028,2021-06-26
895,2021,08_01,2.1279,2021-07-17
895,2021,09_01,2.1279,2021-07-17
895,2022,07_01,1.4876,2022-06-25
895,2022,08_01,1.3799,2022-07-30
895,2022,09_01,1.3389,2022-08-27
895,2023,07_01,2.2769,2023-07-01
895,2023,08_01,2.8198,2023-07-15
895,2023,09_01,2.8198,2023-07-15
895,2024,07_01,1.3660999999999999,2024-06-29
895,2024,08_01,1.3643,2024-07-27
895,2024,09_01,1.3513,2024-08-31
896,2021,07_01,1.9381,2021-06-26
896,2021,08_01,1.7853999999999999,2021-07-17
896,2021,09_01,1.7853999999999999,2021-07-17
896,2022,07_01,1.1162,2022-06-25
896,2022,08_01,1.2048,2022-07-30
896,2022,09_01,1.1061999999999999,2022-08-27
896,2023,07_01,2.5846,2023-07-01
896,2023,08_01,2.848,2023-07-15
896,2023,09_01,2.848,2023-07-15
896,2024,07_01,1.361,2024-06-29
896,2024,08_01,1.3583,2024-07-27
896,2024,09_01,1.1747999999999998,2024-08-31
896,2025,07_01,1.625,2025-06-28
896,2025,08_01,3.1478,2025-07-12
896,2025,09_01,3.1478,2025-07-12
896,2026,07_01,2.1041,2026-06-07
896,2026,08_01,2.1041,2026-06-07
896,2026,09_01,2.1041,2026-06-07
897,2019,07_01,2.575,2019-06-29
897,2019,08_01,3.0683,2019-07-13
897,2019,09_01,3.0683,2019-07-13
897,2020,07_01,1.5157,2020-06-27
897,2020,08_01,1.8518000000000001,2020-07-18
897,2020,09_01,1.8518000000000001,2020-07-18
897,2021,07_01,2.6147,2021-06-26
897,2021,08_01,1.5242,2021-07-17
897,2021,09_01,1.5242,2021-07-17
897,2022,07_01,2.9635000000000002,2022-06-25
897,2022,08_01,2.0981,2022-07-30
897,2022,09_01,1.8844999999999998,2022-08-06
897,2023,07_01,2.1153,2023-07-01
897,2023,08_01,1.9149999999999998,2023-07-15
897,2023,09_01,1.9149999999999998,2023-07-15
897,2024,07_01,2.1954000000000002,2024-06-29
897,2024,08_01,2.0921,2024-07-27
897,2024,09_01,2.3332,2024-08-31
897,2025,07_01,2.3476,2025-06-28
897,2025,08_01,2.9537,2025-07-26
897,2025,09_01,2.8564,2025-08-02
897,2026,07_01,1.6337,2026-06-07
897,2026,08_01,1.6337,2026-06-07
897,2026,09_01,1.6337,2026-06-07
898,2021,07_01,2.814,2021-06-26
898,2021,08_01,3.3475,2021-07-17
898,2021,09_01,3.3475,2021-07-17
898,2022,07_01,1.0631,2022-06-25
898,2022,08_01,1.2553,2022-07-30
898,2022,09_01,1.1816,2022-08-27
898,2023,07_01,2.1935,2023-07-01
898,2023,08_01,3.0388,2023-07-15
898,2023,09_01,3.0388,2023-07-15
898,2024,07_01,0.9924,2024-06-29
898,2024,08_01,1.2981,2024-07-27
898,2024,09_01,1.3353,2024-08-31
899,2021,07_01,2.1592,2021-06-26
899,2021,08_01,1.6443,2021-07-17
899,2021,09_01,1.6443,2021-07-17
899,2022,07_01,2.0876,2022-06-25
899,2022,08_01,2.7014,2022-07-16
899,2022,09_01,2.7014,2022-07-16
899,2023,07_01,1.6987999999999999,2023-07-01
899,2023,08_01,2.0945,2023-07-15
899,2023,09_01,2.0945,2023-07-15
899,2024,07_01,3.1223,2024-06-29
899,2024,08_01,2.835,2024-07-27
899,2024,09_01,4.0226999999999995,2024-08-31
899,2025,07_01,1.6893999999999998,2025-06-28
899,2025,08_01,3.0202999999999998,2025-07-12
899,2025,09_01,3.0202999999999998,2025-07-12
899,2026,07_01,1.7182,2026-06-07
899,2026,08_01,1.7182,2026-06-07
899,2026,09_01,1.7182,2026-06-07
900,2019,07_01,2.9252,2019-06-29
900,2019,08_01,3.1498,2019-07-13
900,2019,09_01,3.1498,2019-07-13
900,2020,07_01,2.4082999999999997,2020-06-27
900,2020,08_01,2.3224,2020-07-18
900,2020,09_01,2.3224,2020-07-18
900,2021,07_01,2.4688,2021-06-26
900,2021,08_01,1.9347,2021-07-17
900,2021,09_01,1.9347,2021-07-17
900,2022,07_01,1.2243,2022-06-25
900,2022,08_01,1.1929,2022-07-30
900,2022,09_01,1.1268,2022-08-27
900,2023,07_01,2.6249,2023-07-01
900,2023,08_01,2.0511,2023-07-15
900,2023,09_01,2.0511,2023-07-15
900,2024,07_01,1.3286,2024-06-29
900,2024,08_01,1.3138999999999998,2024-07-27
900,2024,09_01,1.4039,2024-08-31
900,2025,07_01,1.7045000000000001,2025-06-28
900,2025,08_01,2.5662,2025-07-12
900,2025,09_01,2.5662,2025-07-12
900,2026,07_01,2.592,2026-06-07
900,2026,08_01,2.592,2026-06-07
900,2026,09_01,2.592,2026-06-07
901,2019,07_01,2.4943999999999997,2019-06-29
901,2019,08_01,2.8614,2019-07-13
901,2019,09_01,2.8614,2019-07-13
901,2020,07_01,1.682,2020-06-27
901,2020,08_01,1.8893999999999997,2020-07-18
901,2020,09_01,1.8893999999999997,2020-07-18
901,2021,07_01,3.1510000000000002,2021-06-26
901,2021,08_01,1.5496,2021-07-17
901,2021,09_01,1.5496,2021-07-17
901,2022,07_01,2.653,2022-06-25
901,2022,08_01,3.2881,2022-07-30
901,2022,09_01,2.7399999999999998,2022-08-06
901,2023,07_01,1.797,2023-07-01
901,2023,08_01,2.048,2023-07-15
901,2023,09_01,2.048,2023-07-15
901,2024,07_01,1.9486,2024-06-29
901,2024,08_01,2.4257,2024-07-27
901,2024,09_01,3.3023000000000002,2024-08-31
901,2025,07_01,2.1948,2025-06-28
901,2025,08_01,2.4359,2025-07-26
901,2025,09_01,2.4427,2025-08-09
901,2026,07_01,1.3420999999999998,2026-06-07
901,2026,08_01,1.3420999999999998,2026-06-07
901,2026,09_01,1.3420999999999998,2026-06-07
902,2021,07_01,2.7636,2021-06-26
902,2021,08_01,3.0489,2021-07-17
902,2021,09_01,3.0489,2021-07-17
902,2022,07_01,3.3209000000000004,2022-06-25
902,2022,08_01,2.8802,2022-07-16
902,2022,09_01,2.8802,2022-07-16
902,2023,07_01,1.6076000000000001,2023-07-01
902,2023,08_01,1.4142,2023-07-15
902,2023,09_01,1.4142,2023-07-15
902,2024,07_01,3.2161,2024-06-29
902,2024,08_01,3.8432000000000004,2024-07-20
902,2024,09_01,3.8432000000000004,2024-07-20
903,2021,07_01,2.2806,2021-06-26
903,2021,08_01,1.5041,2021-07-17
903,2021,09_01,1.5041,2021-07-17
903,2022,07_01,3.0985,2022-06-25
903,2022,08_01,3.3161,2022-07-16
903,2022,09_01,3.3161,2022-07-16
903,2023,07_01,1.5150000000000001,2023-07-01
903,2023,08_01,1.5840999999999998,2023-07-15
903,2023,09_01,1.5840999999999998,2023-07-15
903,2024,07_01,3.5435000000000003,2024-06-29
903,2024,08_01,3.7146999999999997,2024-07-27
903,2024,09_01,3.9838999999999998,2024-08-31
903,2025,07_01,2.419,2025-06-28
903,2025,08_01,3.1196,2025-07-26
903,2025,09_01,3.0522,2025-08-30
903,2026,07_01,1.7622,2026-06-07
903,2026,08_01,1.7622,2026-06-07
903,2026,09_01,1.7622,2026-06-07
904,2019,07_01,2.3034,2019-06-29
904,2019,08_01,2.2931,2019-07-13
904,2019,09_01,2.2931,2019-07-13
904,2020,07_01,2.1045000000000003,2020-06-27
904,2020,08_01,2.0553999999999997,2020-07-18
904,2020,09_01,2.0553999999999997,2020-07-18
904,2021,07_01,2.972,2021-06-26
904,2021,08_01,2.0042999999999997,2021-07-17
904,2021,09_01,2.0042999999999997,2021-07-17
904,2022,07_01,1.1397,2022-06-25
904,2022,08_01,1.418,2022-07-30
904,2022,09_01,1.1396000000000002,2022-08-27
904,2023,07_01,2.0326,2023-07-01
904,2023,08_01,2.8440000000000003,2023-07-15
904,2023,09_01,2.8440000000000003,2023-07-15
904,2024,07_01,1.3281,2024-06-29
904,2024,08_01,1.3694000000000002,2024-07-27
904,2024,09_01,1.2757,2024-08-31
904,2025,07_01,1.9170000000000003,2025-06-28
904,2025,08_01,2.512,2025-07-26
904,2025,09_01,2.6063,2025-08-02
904,2026,07_01,2.7321999999999997,2026-06-07
904,2026,08_01,2.7321999999999997,2026-06-07
904,2026,09_01,2.7321999999999997,2026-06-07
905,2019,07_01,1.6989,2019-06-29
905,2019,08_01,1.4189,2019-07-13
905,2019,09_01,1.4189,2019-07-13
905,2020,07_01,2.961,2020-06-27
905,2020,08_01,2.8282,2020-07-18
905,2020,09_01,2.8282,2020-07-18
905,2021,07_01,1.9647,2021-06-26
905,2021,08_01,1.6527,2021-07-17
905,2021,09_01,1.6527,2021-07-17
905,2022,07_01,2.3985,2022-06-25
905,2022,08_01,2.1558,2022-07-16
905,2022,09_01,2.1558,2022-07-16
905,2023,07_01,2.1018,2023-07-01
905,2023,08_01,1.6072,2023-07-15
905,2023,09_01,1.6072,2023-07-15
905,2024,07_01,2.7877,2024-06-29
905,2024,08_01,2.5953,2024-07-27
905,2024,09_01,2.8885,2024-08-31
905,2025,07_01,2.3696,2025-06-28
905,2025,08_01,3.1013,2025-07-12
905,2025,09_01,3.1013,2025-07-12
905,2026,07_01,3.0925000000000002,2026-06-07
905,2026,08_01,3.0925000000000002,2026-06-07
905,2026,09_01,3.0925000000000002,2026-06-07
906,2019,07_01,1.8510000000000002,2019-06-29
906,2019,08_01,1.637,2019-07-13
906,2019,09_01,1.637,2019-07-13
906,2020,07_01,2.7039999999999997,2020-06-27
906,2020,08_01,2.0179,2020-07-18
906,2020,09_01,2.0179,2020-07-18
906,2021,07_01,2.3604,2021-06-26
906,2021,08_01,1.6222999999999999,2021-07-17
906,2021,09_01,1.6222999999999999,2021-07-17
906,2022,07_01,3.123,2022-06-25
906,2022,08_01,2.2721,2022-07-16
906,2022,09_01,2.2721,2022-07-16
906,2023,07_01,1.1887,2023-07-01
906,2023,08_01,1.9335,2023-07-15
906,2023,09_01,1.9335,2023-07-15
906,2024,07_01,2.6513,2024-06-29
906,2024,08_01,3.3267,2024-07-27
906,2024,09_01,3.5353000000000003,2024-08-31
906,2025,07_01,2.2498,2025-06-28
906,2025,08_01,2.2448,2025-07-26
906,2025,09_01,2.3535,2025-08-30
906,2026,07_01,2.4406,2026-06-07
906,2026,08_01,2.4406,2026-06-07
906,2026,09_01,2.4406,2026-06-07
907,2019,07_01,2.9555,2019-06-29
907,2019,08_01,3.2717,2019-07-13
907,2019,09_01,3.2717,2019-07-13
907,2020,07_01,1.6046,2020-06-27
907,2020,08_01,2.1149999999999998,2020-07-18
907,2020,09_01,2.1149999999999998,2020-07-18
907,2021,07_01,2.3949000000000003,2021-06-26
907,2021,08_01,1.9911,2021-07-17
907,2021,09_01,1.9911,2021-07-17
907,2022,07_01,3.2572,2022-06-25
907,2022,08_01,2.728,2022-07-16
907,2022,09_01,2.728,2022-07-16
907,2023,07_01,1.2696999999999998,2023-07-01
907,2023,08_01,1.7418,2023-07-15
907,2023,09_01,1.7418,2023-07-15
907,2024,07_01,3.6849,2024-06-29
907,2024,08_01,3.5423999999999998,2024-07-27
907,2024,09_01,3.7249000000000003,2024-08-31
907,2025,07_01,1.9486999999999999,2025-06-28
907,2025,08_01,3.0124,2025-07-12
907,2025,09_01,3.0124,2025-07-12
907,2026,07_01,1.6567,2026-06-07
907,2026,08_01,1.6567,2026-06-07
907,2026,09_01,1.6567,2026-06-07
908,2019,07_01,3.4551000000000003,2019-06-29
908,2019,08_01,3.3703000000000003,2019-07-13
908,2019,09_01,3.3703000000000003,2019-07-13
908,2020,07_01,3.4338,2020-06-27
908,2020,08_01,4.0794,2020-07-18
908,2020,09_01,4.0794,2020-07-18
908,2021,07_01,1.8236999999999999,2021-06-26
908,2021,08_01,1.9731999999999998,2021-07-17
908,2021,09_01,1.9731999999999998,2021-07-17
908,2022,07_01,2.7283,2022-06-25
908,2022,08_01,3.1356,2022-07-16
908,2022,09_01,3.1356,2022-07-16
908,2023,07_01,2.166,2023-07-01
908,2023,08_01,2.6273,2023-07-15
908,2023,09_01,2.6273,2023-07-15
908,2024,07_01,1.4918,2024-06-29
908,2024,08_01,1.3572,2024-07-27
908,2024,09_01,1.1528,2024-08-31
908,2025,07_01,1.7518999999999998,2025-06-28
908,2025,08_01,2.0644,2025-07-12
908,2025,09_01,2.0644,2025-07-12
908,2026,07_01,2.3885,2026-06-07
908,2026,08_01,2.3885,2026-06-07
908,2026,09_01,2.3885,2026-06-07
909,2019,07_01,2.8937,2019-06-29
909,2019,08_01,3.6284,2019-07-13
909,2019,09_01,3.6284,2019-07-13
909,2020,07_01,2.4189,2020-06-27
909,2020,08_01,2.0246,2020-07-18
909,2020,09_01,2.0246,2020-07-18
909,2021,07_01,2.7771,2021-06-26
909,2021,08_01,1.7219000000000002,2021-07-17
909,2021,09_01,1.7219000000000002,2021-07-17
909,2022,07_01,1.0564,2022-06-25
909,2022,08_01,1.166,2022-07-30
909,2022,09_01,1.0485,2022-08-27
909,2023,07_01,2.8864,2023-07-01
909,2023,08_01,2.2969999999999997,2023-07-15
909,2023,09_01,2.2969999999999997,2023-07-15
909,2024,07_01,1.502,2024-06-29
909,2024,08_01,1.4914,2024-07-27
909,2024,09_01,1.2531,2024-08-31
